S_DATE,DATA_STYLE,HOUR,包内数据时间,NORMAL_FILE_NUM,NOW_NUM,BEF_NUM,NORMAL_FILE_SIZE/MB,NOW_SIZE/MB,BEF_SIZE/MB,FILE_NUM<今-昨>,FILE_SIZE<今-昨>/MB,FILE_NUM_STATUS,FILE_SIZE_STATUS,PATH_NAME
2019-12-17 00:00:00,HW_4G_CM<OMC1>,00,23,11,11,11,355.16,356.72,355.83,0,1.56,数量未变,大小波动小,/LTE/MOBILE/HUAWEI/OMC1/CM/
2019-12-17 00:00:00,HW_4G_CM<OMC1>,05,4,2,2,2,2.88,2.88,2.88,0,0,数量未变,大小波动小,/LTE/MOBILE/HUAWEI/OMC1/CM/
2019-12-17 00:00:00,HW_4G_CM<OMC2>,00,23,3,3,3,154.08,150.88,151.15,0,-3.2,数量未变,大小波动小,/LTE/MOBILE/HUAWEI/OMC2/CM/
2019-12-17 00:00:00,NSN_4G_CM,00,23,5,5,5,606.25,608.85,608.47,0,2.6,数量未变,大小波动小,/LTE/MOBILE/NOKIA/OMC1/CM/
2019-12-17 00:00:00,HW_4G_PM<OMC1>,00,23,29,29,29,607.58,617.66,615.57,0,10.08,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC1/PM/
2019-12-17 00:00:00,HW_4G_PM<OMC1>,01,0,29,29,29,584.38,595.02,593.39,0,10.64,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC1/PM/
2019-12-17 00:00:00,HW_4G_PM<OMC1>,02,1,29,29,29,578.85,582.65,579.81,0,3.8,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC1/PM/
2019-12-17 00:00:00,HW_4G_PM<OMC1>,03,2,29,29,29,569.5,573.49,570.4,0,3.99,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC1/PM/
2019-12-17 00:00:00,HW_4G_PM<OMC1>,04,3,29,29,29,565.56,569.98,568.05,0,4.42,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC1/PM/
2019-12-17 00:00:00,HW_4G_PM<OMC1>,05,4,29,29,29,576.28,580.34,578.46,0,4.06,数量未变,大小波动小,/oradata/LTE/MOBILE/HUAWEI/OMC1/PM/
